#序号,任务名称,npcId,对话npc,任务提示,背景描述,奖励描述,任务类型名称,任务类型（主线任务1）,能否放弃,接受和完成任务接听（1：接受新任务  2：完成任务）,任务跟踪完成信息XML,任务跟踪完成信息普通文本,寻路链接参数（根据不同协议，提供不同超链接给显示内容）
TaskId_kn,TaskName_s,NpcIds_s,NpcNames_s,TaskTips_s,TaskBackground_s,TaskPrize_s,TaskTypeName_s,TaskType_n,Cancel_n,Listen_t1,TraceXMLContent_s,TraceContent_s,FindLink_t
1027,坐骑进阶3次,10001,桤木西,完成坐骑进阶3次,完成坐骑进阶3次,,主线,1,,,完成坐骑进阶3次#lime（已完成),与%s对话,
1029,东海龙宫1_5,10001,桤木西,通关东海龙宫1_5,通关东海龙宫1_5,,主线,1,,,通关东海龙宫1_5#lime（已完成),与%s对话,
1031,宠物升级3次,10001,桤木西,完成宠物升级3次,完成宠物升级3次,,主线,1,,,完成宠物升级8次#lime（已完成),与%s对话,
1033,穿戴8件装备,10001,桤木西,完成穿戴8件装备,完成穿戴8件装备,,主线,1,,,完成穿戴8件装备#lime（已完成),与%s对话,
1035,东海龙宫1_6,10001,桤木西,通关东海龙宫1_6,通关东海龙宫1_6,,主线,1,,,通关东海龙宫1_6#lime（已完成),与%s对话,
1037,技能升级4次,10001,桤木西,完成技能升级4次,完成技能升级4次,,主线,1,,,完成技能升级8次#lime（已完成),与%s对话,
1039,等级升到18级,10001,桤木西,完成等级升到18级,完成等级升到18级,,主线,1,,,完成等级升到18级#lime（已完成),与%s对话,
1041,东海龙宫1_7,10001,桤木西,通关东海龙宫1_7,通关东海龙宫1_7,,主线,1,,,通关东海龙宫1_7#lime（已完成),与%s对话,
1043,强化提升7次,10001,桤木西,完成强化提升7次,完成强化提升7次,,主线,1,,,完成强化提升12次#lime（已完成),与%s对话,
1045,坐骑进阶3次,10001,桤木西,完成坐骑进阶3次,完成坐骑进阶3次,,主线,1,,,完成坐骑进阶6次#lime（已完成),与%s对话,
1047,东海龙宫1_8,10001,桤木西,通关东海龙宫1_8,通关东海龙宫1_8,,主线,1,,,通关东海龙宫1_8#lime（已完成),与%s对话,
1049,穿戴10件装备,10001,桤木西,完成穿戴10件装备,完成穿戴10件装备,,主线,1,,,完成穿戴10件装备#lime（已完成),与%s对话,
1051,熔炼一次装备,10001,桤木西,完成熔炼一次装备,完成熔炼一次装备,,主线,1,,,完成熔炼一次装备#lime（已完成),与%s对话,
1053,东海龙宫1_9,10001,桤木西,通关东海龙宫1_9,通关东海龙宫1_9,,主线,1,,,通关东海龙宫1_9#lime（已完成),与%s对话,
1055,等级升到20级,10001,桤木西,完成等级升到20级,完成等级升到20级,,主线,1,,,完成等级升到20级#lime（已完成),与%s对话,
1057,宠物升级4次,10001,桤木西,完成宠物升级4次,完成宠物升级4次,,主线,1,,,完成宠物升级12次#lime（已完成),与%s对话,
1059,东海龙宫1_10,10001,桤木西,通关东海龙宫1_10,通关东海龙宫1_10,,主线,1,,,通关东海龙宫1_10#lime（已完成),与%s对话,
1061,前往凌霄宝殿,10001,桤木西,完成前往凌霄宝殿,完成前往凌霄宝殿,,主线,1,,,完成前往凌霄宝殿#lime（已完成),与%s对话,
1063,等级升到25级,10001,桤木西,完成等级升到25级,完成等级升到25级,,主线,1,,,完成开启关卡自动挑战#lime（已完成),与%s对话,
1065,凌霄宝殿1-1,10001,桤木西,通关凌霄宝殿1-1,通关凌霄宝殿1-1,,主线,1,,,通关凌霄宝殿1_1#lime（已完成),与%s对话,
1067,宠物升级8次,10001,桤木西,完成宠物升级8次,完成宠物升级8次,,主线,1,,,通关凌霄宝殿1_2#lime（已完成),与%s对话,
1069,凌霄宝殿1-3,10001,桤木西,通关凌霄宝殿1-3,通关凌霄宝殿1-3,,主线,1,,,通关凌霄宝殿1_3#lime（已完成),与%s对话,
1071,熔炼一次装备,10001,桤木西,完成熔炼一次装备,完成熔炼一次装备,,主线,1,,,通关凌霄宝殿1_4#lime（已完成),与%s对话,
1073,强化提升8次,10001,桤木西,完成强化提升8次,完成强化提升8次,,主线,1,,,通关凌霄宝殿1_5#lime（已完成),与%s对话,
1075,凌霄宝殿1-5,10001,桤木西,通关凌霄宝殿1-5,通关凌霄宝殿1-5,,主线,1,,,通关凌霄宝殿1_6#lime（已完成),与%s对话,
1077,凌霄宝殿1-7,10001,桤木西,通关凌霄宝殿1-7,通关凌霄宝殿1-7,,主线,1,,,通关凌霄宝殿1_7#lime（已完成),与%s对话,
1079,等级升到30级,10001,桤木西,完成等级升到30级,完成等级升到30级,,主线,1,,,通关凌霄宝殿1_8#lime（已完成),与%s对话,
1081,个人BOSS1次,10001,桤木西,完成个人BOSS1次,完成个人BOSS1次,,主线,1,,,通关凌霄宝殿1_9#lime（已完成),与%s对话,
1083,龙王宝藏1-3,10001,桤木西,通关龙王宝藏1-3,通关龙王宝藏1-3,,主线,1,,,通关凌霄宝殿1_10#lime（已完成),与%s对话,
1085,宠物升级10次,10001,桤木西,完成宠物升级10次,完成宠物升级10次,,主线,1,,,通关凌霄宝殿2_1#lime（已完成),与%s对话,
1087,坐骑副本1次,10001,桤木西,通关坐骑副本,通关坐骑副本,,主线,1,,,通关凌霄宝殿2_2#lime（已完成),与%s对话,
1089,坐骑升到3阶,10001,桤木西,完成坐骑升到3阶,完成坐骑升到3阶,,主线,1,,,通关凌霄宝殿2_3#lime（已完成),与%s对话,
1091,凌霄宝殿1-10,10001,桤木西,通关凌霄宝殿1-10,通关凌霄宝殿1-10,,主线,1,,,通关凌霄宝殿2_4#lime（已完成),与%s对话,
1093,仙侣升级5次,10001,桤木西,完成仙侣升级5次,完成仙侣升级5次,,主线,1,,,通关凌霄宝殿2_5#lime（已完成),与%s对话,
1095,龙王宝藏1-6,10001,桤木西,通关龙王宝藏1-6,通关龙王宝藏1-6,,主线,1,,,通关凌霄宝殿2_6#lime（已完成),与%s对话,
1097,龙王星级奖励,10001,桤木西,完成龙王星级奖励,完成龙王星级奖励,,主线,1,,,通关凌霄宝殿2_7#lime（已完成),与%s对话,
1099,擂台比武1次,10001,桤木西,完成擂台比武1次,完成擂台比武1次,,主线,1,,,通关凌霄宝殿2_8#lime（已完成),与%s对话,
1101,擂台比武3次,10001,桤木西,完成擂台比武3次,完成擂台比武3次,,主线,1,,,通关凌霄宝殿2_9#lime（已完成),与%s对话,
1103,凌霄宝殿2-4,10001,桤木西,通关凌霄宝殿2-4,通关凌霄宝殿2-4,,主线,1,,,通关凌霄宝殿2_10#lime（已完成),与%s对话,
1105,熔炼一次装备,10001,桤木西,完成熔炼一次装备,完成熔炼一次装备,,主线,1,,,通关阴曹地府1_1#lime（已完成),与%s对话,
1107,锻造精炼3次,10001,桤木西,完成锻造精炼3次,完成锻造精炼3次,,主线,1,,,通关阴曹地府1_2#lime（已完成),与%s对话,
1109,凌霄宝殿2-7,10001,桤木西,通关凌霄宝殿2-7,通关凌霄宝殿2-7,,主线,1,,,通关阴曹地府1_3#lime（已完成),与%s对话,
1111,凌霄宝殿2-10,10001,桤木西,通关凌霄宝殿2-10,通关凌霄宝殿2-10,,主线,1,,,通关阴曹地府1_4#lime（已完成),与%s对话,
1113,前往阴曹地府,10001,桤木西,完成前往阴曹地府,完成前往阴曹地府,,主线,1,,,通关阴曹地府1_5#lime（已完成),与%s对话,
1115,钟馗伏魔3次,10001,桤木西,完成钟馗伏魔3次,完成钟馗伏魔3次,,主线,1,,,通关阴曹地府1_6#lime（已完成),与%s对话,
1117,阴曹地府1-1,10001,桤木西,通关阴曹地府1-1,通关阴曹地府1-1,,主线,1,,,通关阴曹地府1_7#lime（已完成),与%s对话,
1119,技能升级10次,10001,桤木西,完成技能升级10次,完成技能升级10次,,主线,1,,,通关阴曹地府1_8#lime（已完成),与%s对话,
1121,阴曹地府1-3,10001,桤木西,通关阴曹地府1-3,通关阴曹地府1-3,,主线,1,,,通关阴曹地府1_9#lime（已完成),与%s对话,
1123,仙侣升级10次,10001,桤木西,完成仙侣升级10次,完成仙侣升级10次,,主线,1,,,通关阴曹地府1_10#lime（已完成),与%s对话,
1125,阴曹地府1-4,10001,桤木西,通关阴曹地府1-4,通关阴曹地府1-4,,主线,1,,,通关阴曹地府2_1#lime（已完成),与%s对话,
1127,龙王宝藏2-6,10001,桤木西,通关龙王宝藏2-6,通关龙王宝藏2-6,,主线,1,,,通关阴曹地府2_2#lime（已完成),与%s对话,
1129,宠物升级12次,10001,桤木西,完成宠物升级12次,完成宠物升级12次,,主线,1,,,通关阴曹地府2_3#lime（已完成),与%s对话,
1131,组队副本5次,10001,桤木西,完成组队副本5次,完成组队副本5次,,主线,1,,,通关阴曹地府2_4#lime（已完成),与%s对话,
1133,阴曹地府1-7,10001,桤木西,通关阴曹地府1-7,通关阴曹地府1-7,,主线,1,,,通关阴曹地府2_5#lime（已完成),与%s对话,
1135,等级达到50级,10001,桤木西,完成等级达到50级,完成等级达到50级,,主线,1,,,通关阴曹地府2_6#lime（已完成),与%s对话,
1137,天仙进阶3次,10001,桤木西,完成天仙进阶3次,完成天仙进阶3次,,主线,1,,,通关阴曹地府2_7#lime（已完成),与%s对话,
1139,阴曹地府1-10,10001,桤木西,通关阴曹地府1_10,通关阴曹地府1_10,,主线,1,,,通关阴曹地府2_8#lime（已完成),与%s对话,
1141,小雷音寺第6关,10001,桤木西,通关小雷音寺第6关,通关小雷音寺第6关,,主线,1,,,通关阴曹地府2_9#lime（已完成),与%s对话,
1143,阴曹地府2-1,10001,桤木西,通关阴曹地府2_1,通关阴曹地府2_1,,主线,1,,,通关阴曹地府2_10#lime（已完成),与%s对话,
1145,仙侣升级15次,10001,桤木西,完成仙侣升级15次,完成仙侣升级15次,,主线,1,,,通关阴曹地府3_1#lime（已完成),与%s对话,
1147,阴曹地府2-4,10001,桤木西,通关阴曹地府2_4,通关阴曹地府2_4,,主线,1,,,通关阴曹地府3_2#lime（已完成),与%s对话,
1149,阴曹地府2-7,10001,桤木西,通关阴曹地府2_7,通关阴曹地府2_7,,主线,1,,,通关阴曹地府3_3#lime（已完成),与%s对话,
1151,阴曹地府2-10,10001,桤木西,通关阴曹地府2_10,通关阴曹地府2_10,,主线,1,,,通关阴曹地府3_4#lime（已完成),与%s对话,
1153,等级升到60级,10001,桤木西,完成等级升到60级,完成等级升到60级,,主线,1,,,通关阴曹地府3_5#lime（已完成),与%s对话,
1155,阴曹地府3-1,10001,桤木西,通关阴曹地府3_1,通关阴曹地府3_1,,主线,1,,,通关阴曹地府3_6#lime（已完成),与%s对话,
1157,阴曹地府3-4,10001,桤木西,通关阴曹地府3_4,通关阴曹地府3_4,,主线,1,,,通关阴曹地府3_7#lime（已完成),与%s对话,
1159,阴曹地府3-7,10001,桤木西,通关阴曹地府3_7,通关阴曹地府3_7,,主线,1,,,通关阴曹地府3_8#lime（已完成),与%s对话,
1161,阴曹地府3-10,10001,桤木西,通关阴曹地府3_10,通关阴曹地府3_10,,主线,1,,,通关阴曹地府3_9#lime（已完成),与%s对话,
1163,前往长安城,10001,桤木西,完成前往长安城,完成前往长安城,,主线,1,,,通关阴曹地府3_10#lime（已完成),与%s对话,
